date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@6f4cc7f5] for JDBC transaction
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@6f4cc7f5] to manual commit
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Participating in existing transaction
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@6f4cc7f5]
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@6f4cc7f5] after transaction
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@6f4cc7f5] for JDBC transaction
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@6f4cc7f5] to manual commit
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@6f4cc7f5]
date:2022-04-09 18:28:56	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@6f4cc7f5] after transaction
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:INFO 	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Initializing Servlet 'dispatcherServlet'
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Detected StandardServletMultipartResolver
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Detected AcceptHeaderLocaleResolver
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Detected FixedThemeResolver
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@c9f1951
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Detected org.springframework.web.servlet.support.SessionFlashMapManager@6f798e5a
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:INFO 	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Completed initialization in 2 ms
date:2022-04-09 18:29:13	thread:http-nio-10003-exec-1	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:POST "/door/getPersonInfo", parameters={}
date:2022-04-09 18:29:23	thread:http-nio-10003-exec-1	level:WARN 	logger:c.c.component.commons.result.ResultBuilder      	msg:java.lang.NullPointerException
date:2022-04-09 18:29:23	thread:http-nio-10003-exec-1	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Completed 200 OK
date:2022-04-09 18:29:40	thread:http-nio-10003-exec-2	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:POST "/door/getPersonInfo", parameters={}
date:2022-04-09 18:30:04	thread:http-nio-10003-exec-2	level:WARN 	logger:c.c.component.commons.result.ResultBuilder      	msg:java.lang.NullPointerException
date:2022-04-09 18:30:04	thread:http-nio-10003-exec-2	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Completed 200 OK
date:2022-04-09 18:30:18	thread:http-nio-10003-exec-3	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:POST "/door/getPersonInfo", parameters={}
date:2022-04-09 18:30:41	thread:http-nio-10003-exec-3	level:WARN 	logger:c.c.component.commons.result.ResultBuilder      	msg:java.lang.NullPointerException
date:2022-04-09 18:30:41	thread:http-nio-10003-exec-3	level:DEBUG	logger:o.springframework.web.servlet.DispatcherServlet 	msg:Completed 200 OK
date:2022-04-09 18:30:48	thread:main	level:INFO 	logger:com.chinatechstar.MSCodeGatewayApplication      	msg:Starting MSCodeGatewayApplication using Java 1.8.0_131 on DESKTOP-PFI3VHK with PID 1016 (E:\item\国资\mscode\mscode\target\classes started by 刘道宁 in E:\item\国资\mscode\mscode)
date:2022-04-09 18:30:48	thread:main	level:DEBUG	logger:com.chinatechstar.MSCodeGatewayApplication      	msg:Running with Spring Boot v2.5.4, Spring v5.3.9
date:2022-04-09 18:30:48	thread:main	level:INFO 	logger:com.chinatechstar.MSCodeGatewayApplication      	msg:The following profiles are active: native
date:2022-04-09 18:30:59	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:30:59	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:30:59	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:30:59	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:30:59	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:30:59	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Acquired Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] for JDBC transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Switching JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] to manual commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Initiating transaction commit
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Committing JDBC transaction on Connection [oracle.jdbc.driver.T4CConnection@54b48d8d]
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Releasing JDBC Connection [oracle.jdbc.driver.T4CConnection@54b48d8d] after transaction
date:2022-04-09 18:31:15	thread:main	level:DEBUG	logger:o.s.jdbc.datasource.DataSourceTransactionManager	msg:Creating new transaction with name [null]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
